departure_from,departure_to,availability_start,availability_end,data_generated
Aalesund,Gdansk,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Aberdeen,Gdansk,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Abu Dhabi,Almaty,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Abu Dhabi,Amman,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Abu Dhabi,Baku,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Abu Dhabi,Belgrade,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Abu Dhabi,Bishkek,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Abu Dhabi,Bucharest,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Abu Dhabi,Budapest,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Abu Dhabi,Chisinau,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Abu Dhabi,Dammam,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Abu Dhabi,Krakow,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Abu Dhabi,Kutaisi,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Abu Dhabi,Larnaca,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Abu Dhabi,Madinah,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Abu Dhabi,Nur-Sultan,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Abu Dhabi,Samarkand,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Abu Dhabi,Sarajevo,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Abu Dhabi,Sofia,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Abu Dhabi,Sohag,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Abu Dhabi,Tashkent,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Abu Dhabi,Tel Aviv,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Abu Dhabi,Tirana,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Abu Dhabi,Turkistan,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Abu Dhabi,Varna,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Abu Dhabi,Vienna,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Abu Dhabi,Yerevan,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Alexandria,Abu Dhabi,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Alghero,Bucharest,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Alicante,Bucharest,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Alicante,Budapest,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Alicante,Cluj,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Alicante,Gdansk,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Alicante,Katowice,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Alicante,Rome,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Almaty,Abu Dhabi,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Amman,Abu Dhabi,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Amman,Budapest,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Amman,Milan,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Amman,Rome,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Amman,Vienna,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Antalya,London,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Athens,Bucharest,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Athens,Budapest,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Athens,Kutaisi,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Athens,Larnaca,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Athens,London,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Athens,Venice,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Bacau,London,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Bacau,Rome,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Baku,Abu Dhabi,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Baku,Budapest,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Banja Luka,Basel/Mulhouse,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Banja Luka,Dortmund,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Barcelona,Belgrade,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Barcelona,Bucharest,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Barcelona,Budapest,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Barcelona,Cluj,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Barcelona,Gdansk,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Barcelona,Iasi,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Barcelona,Kutaisi,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Barcelona,Milan,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Barcelona,Rome,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Barcelona,Skopje,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Barcelona,Sofia,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Barcelona,Timisoara,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Barcelona,Tirana,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Barcelona,Vienna,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Barcelona,Warsaw,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Barcelona,Wroclaw,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Bari,Bucharest,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Bari,Budapest,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Bari,Cluj,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Bari,Timisoara,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Bari,Warsaw,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Bari,Wroclaw,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Basel/Mulhouse,Banja Luka,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Basel/Mulhouse,Belgrade,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Basel/Mulhouse,Bucharest,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Basel/Mulhouse,Iasi,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Basel/Mulhouse,Skopje,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Basel/Mulhouse,Tuzla,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Belgrade,Abu Dhabi,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Belgrade,Barcelona,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Belgrade,Basel/Mulhouse,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
Belgrade,Berlin,2025-05-23T07:00:01,2025-05-26T23:59:59,2025-05-23T07:00:01
